file,function,start_line,end_line
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","call",329,334
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","build",369,389
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","__init__",392,419
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","call",420,429
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","build",500,526
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","__init__",695,713
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","get_embed_tokens",714,716
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","set_embed_tokens",717,719
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","call",721,730
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","build",840,855
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","__init__",867,883
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","get_embed_tokens",884,886
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","set_embed_tokens",887,889
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","call",891,906
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","build",1078,1093
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","__init__",1098,1113
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","get_input_embeddings",1114,1116
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","set_input_embeddings",1117,1121
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","call",1123,1142
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","build",1201,1217
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","__init__",1223,1227
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","get_encoder",1228,1230
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","get_decoder",1231,1233
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","call",1241,1260
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","serving_output",1285,1303
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","build",1304,1312
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","__init__",1320,1326
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","call",1327,1330
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","__init__",1341,1349
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","get_decoder",1350,1352
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","get_encoder",1353,1355
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","get_output_embeddings",1356,1358
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","set_output_embeddings",1359,1361
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","get_bias",1362,1364
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","set_bias",1365,1372
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","call",1377,1396
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","serving_output",1459,1477
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","prepare_inputs_for_generation",1479,1490
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/modeling_tf_blenderbot_small.py","build",1517,1527
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","get_pairs",53,68
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","__init__",99,107
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","vocab_size",120,122
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","get_vocab",123,125
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","bpe",126,185
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","_tokenize",186,195
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","_convert_token_to_id",196,200
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","_convert_id_to_token",201,204
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","convert_tokens_to_string",205,209
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","save_vocabulary",210,238
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small.py","default_chat_template",241,259
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small_fast.py","__init__",66,75
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small_fast.py","build_inputs_with_special_tokens",91,97
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small_fast.py","create_token_type_ids_from_sequences",98,99
"backend/.venv/Lib/site-packages/transformers/models/blenderbot_small/tokenization_blenderbot_small_fast.py","default_chat_template",123,141
"backend/.venv/Lib/site-packages/transformers/models/blip/configuration_blip.py","__init__",119,141
"backend/.venv/Lib/site-packages/transformers/models/blip/configuration_blip.py","from_pretrained",169,186
"backend/.venv/Lib/site-packages/transformers/models/blip/configuration_blip.py","__init__",238,251
"backend/.venv/Lib/site-packages/transformers/models/blip/configuration_blip.py","from_pretrained",268,285
"backend/.venv/Lib/site-packages/transformers/models/blip/configuration_blip.py","__init__",339,347
"backend/.venv/Lib/site-packages/transformers/models/blip/configuration_blip.py","from_text_vision_configs",372,382
"backend/.venv/Lib/site-packages/transformers/models/blip/convert_blip_original_pytorch_to_hf.py","load_demo_image",39,53
"backend/.venv/Lib/site-packages/transformers/models/blip/convert_blip_original_pytorch_to_hf.py","rename_key",54,80
"backend/.venv/Lib/site-packages/transformers/models/blip/convert_blip_original_pytorch_to_hf.py","convert_blip_checkpoint",82,184
"backend/.venv/Lib/site-packages/transformers/models/blip/image_processing_blip.py","__init__",83,94
"backend/.venv/Lib/site-packages/transformers/models/blip/image_processing_blip.py","resize",111,118
"backend/.venv/Lib/site-packages/transformers/models/blip/image_processing_blip.py","preprocess",159,174
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","contrastive_loss",58,61
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","blip_loss",63,68
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","decoder_logits",105,113
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","to_tuple",220,226
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",228,245
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",246,257
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",260,271
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",272,276
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",295,312
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","_shape",313,315
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",316,320
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",363,369
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",370,376
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",378,385
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",386,390
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","_init_weights",435,464
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",573,578
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",579,585
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",653,663
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",666,671
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","get_input_embeddings",711,714
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",719,750
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","get_text_features",752,757
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","get_image_features",790,793
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",828,837
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",934,946
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","get_input_embeddings",947,949
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",952,960
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","generate",1022,1027
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",1105,1119
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","get_input_embeddings",1120,1122
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",1125,1135
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","generate",1236,1241
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","__init__",1326,1355
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","get_input_embeddings",1356,1358
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip.py","forward",1361,1369
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",48,65
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",66,71
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",99,125
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","save_attn_gradients",126,128
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","get_attn_gradients",129,131
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","save_attention_map",132,134
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","get_attention_map",135,137
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","transpose_for_scores",138,142
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",143,151
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",226,231
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",232,238
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",241,246
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","prune_heads",247,264
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",265,273
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",291,298
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",299,304
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",307,312
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",313,319
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",321,332
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",333,341
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","feed_forward_chunk",377,382
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",385,390
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",391,402
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",479,483
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",484,492
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",495,503
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",504,510
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",513,525
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",526,531
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",534,537
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",538,542
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","_init_weights",553,565
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",576,585
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","get_input_embeddings",586,588
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","set_input_embeddings",589,591
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","_prune_heads",593,600
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","get_extended_attention_mask",601,602
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",666,681
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","__init__",808,814
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","get_output_embeddings",815,817
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","set_output_embeddings",818,820
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","forward",821,838
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","prepare_inputs_for_generation",911,938
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_blip_text.py","_reorder_cache",939,946
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","contrastive_loss",65,72
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","blip_loss",74,79
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","decoder_logits",116,124
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","to_tuple",231,237
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",239,257
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",258,279
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",280,293
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",296,302
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",303,321
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",322,326
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",356,377
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",378,383
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",422,436
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",438,453
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",454,459
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",460,471
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",473,480
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",481,486
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",521,538
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",629,633
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",635,642
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",698,707
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",712,720
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","serving_output",721,731
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",735,741
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","get_input_embeddings",784,786
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",787,801
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",805,844
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",845,868
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",870,880
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",947,951
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","serving_output",952,959
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",963,973
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","get_text_features",1013,1018
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","get_image_features",1051,1054
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",1087,1095
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",1110,1119
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","get_input_embeddings",1120,1122
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",1126,1135
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","generate",1202,1207
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",1275,1286
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",1299,1310
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","get_input_embeddings",1311,1313
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","_shift_right",1315,1337
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",1341,1352
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","generate",1449,1454
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",1527,1541
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","__init__",1553,1590
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","get_input_embeddings",1591,1593
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","call",1597,1606
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip.py","build",1692,1711
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",82,106
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",107,130
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",131,148
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",151,182
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","transpose_for_scores",183,190
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",191,200
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",272,294
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",296,305
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",306,312
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",313,324
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",327,332
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",333,342
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",358,369
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",372,384
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",385,390
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",391,399
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",401,410
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",411,417
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",418,429
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",431,441
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",442,451
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",488,505
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",511,515
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",517,529
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",586,595
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",598,608
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",609,616
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",617,625
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",628,644
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",645,651
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",652,663
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",665,678
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",679,691
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",692,697
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",699,702
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",703,706
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",707,715
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",738,745
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","get_input_embeddings",746,748
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","set_input_embeddings",749,751
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","get_extended_attention_mask",753,754
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",819,835
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",954,968
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","__init__",974,980
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","get_output_embeddings",981,983
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","set_output_embeddings",984,986
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","call",989,1006
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","prepare_inputs_for_generation",1088,1106
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","_reorder_cache",1107,1112
"backend/.venv/Lib/site-packages/transformers/models/blip/modeling_tf_blip_text.py","build",1113,1123
"backend/.venv/Lib/site-packages/transformers/models/blip/processing_blip.py","__init__",45,49
"backend/.venv/Lib/site-packages/transformers/models/blip/processing_blip.py","__call__",50,68
"backend/.venv/Lib/site-packages/transformers/models/blip/processing_blip.py","batch_decode",132,138
"backend/.venv/Lib/site-packages/transformers/models/blip/processing_blip.py","decode",139,145
"backend/.venv/Lib/site-packages/transformers/models/blip/processing_blip.py","model_input_names",147,151
"backend/.venv/Lib/site-packages/transformers/models/blip_2/configuration_blip_2.py","__init__",84,97
"backend/.venv/Lib/site-packages/transformers/models/blip_2/configuration_blip_2.py","from_pretrained",114,131
"backend/.venv/Lib/site-packages/transformers/models/blip_2/configuration_blip_2.py","__init__",196,213
"backend/.venv/Lib/site-packages/transformers/models/blip_2/configuration_blip_2.py","from_pretrained",233,250
"backend/.venv/Lib/site-packages/transformers/models/blip_2/configuration_blip_2.py","__init__",306,334
"backend/.venv/Lib/site-packages/transformers/models/blip_2/configuration_blip_2.py","from_vision_qformer_text_configs",336,341
"backend/.venv/Lib/site-packages/transformers/models/blip_2/convert_blip_2_original_to_pytorch.py","load_demo_image",46,52
"backend/.venv/Lib/site-packages/transformers/models/blip_2/convert_blip_2_original_to_pytorch.py","create_rename_keys",54,86
"backend/.venv/Lib/site-packages/transformers/models/blip_2/convert_blip_2_original_to_pytorch.py","rename_key",87,91
"backend/.venv/Lib/site-packages/transformers/models/blip_2/convert_blip_2_original_to_pytorch.py","read_in_q_v_bias",92,102
"backend/.venv/Lib/site-packages/transformers/models/blip_2/convert_blip_2_original_to_pytorch.py","get_blip2_config",103,122
"backend/.venv/Lib/site-packages/transformers/models/blip_2/convert_blip_2_original_to_pytorch.py","convert_blip2_checkpoint",124,263
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","to_tuple",80,88
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","__init__",91,108
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","forward",109,120
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","__init__",124,153
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","_shape",154,156
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","forward",157,161
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","__init__",204,210
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","forward",211,217
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","__init__",220,227
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","forward",228,232
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","_init_weights",280,300
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","__init__",424,429
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","forward",430,436
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","__init__",505,515
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","forward",518,523
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","get_input_embeddings",563,566
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","__init__",568,595
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","save_attn_gradients",596,598
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","get_attn_gradients",599,601
"backend/.venv/Lib/site-packages/transformers/models/blip_2/modeling_blip_2.py","save_attention_map",602,604
